,date,twitter_positive,twitter_neutral,twitter_negative,twitter_price,coin_price_bitcoin,coin_price_ethereum,coin_price_dogecoin,gold_price,bitcoin_trend,itb_btc_count,itb_btc_prince,all_time_highers,all_time_lowers,average_balance,seconds,average_transaction_size,new_addresses,active_addresses,zero_balance_addresses,daily_active_address_price,hash_rate,average_size_in_bytes,volume_share_antpool,volume_share_btccom,volume_share_binance,volume_share_huobi_pool,inflows_antpool,inflows_btccom,inflows_binance,inflows_huobi_pool,outflows_antpool,outflows_btccom,outflows_binance,outflows_huobi_pool,reverses_antpool,reverses_btccom,reverses_binance,reverses_huobi_pool,rewards_transaction_fees,rewards_rewards,total_flows_antpool,total_flows_btccom,total_flows_binance,total_flows_huobi_pool,mining_rewards_volume_share,number_of_large_transactions,number_of_transactions,btc_total_fees,道琼斯工业平均指数_close,VIX恐慌指数_close,EEM_close,上证指数_close,美元指数期货_close,WTI原油期货_close,Count,黄金期货_close,XLK_close,Dow_Jones_Commodity_close,cci_close,美国标准普尔500指数_close,Dow_Jones_Commodity_Energy_close
228,2021/4/29,16425.0,46231.0,4008.0,53808.33,53955.03173,2746.00329,0.31024,"1,762.70",1173.0,860537,53808.33,3167895.0,30432.0,25848.63,715.3360656,438308.73,454808.0,997879.0,501429.0,53808.33,142102484.0,1364329.0,0.00018,0.001478,0.00018,0.003895,9234470.742,100969804.1,12989521.19,216779434.5,11386214.45,67460836.79,7583419.894,226432392.2,19107289.76,441488201.8,845486340.6,800541516.3,144.84,762.5,20620685.19,168430640.9,20572941.09,443211826.8,0.000361,24810.0,259465.0,7793334.02,34060.36,17.61,54.95,3474.9,90.593,65.01,860537,1770.5,141.63,866.92,27671.2,4211.47,104.1249
229,2021/4/30,15521.0,46947.0,3665.0,55537.135,55355.39019,2763.08928,0.31696,"1,767.70",1168.0,919033,55537.135,3088132.0,30432.0,26697.07,589.2137931,439687.03,481662.0,1119846.0,624680.0,55537.135,172859800.7,1388769.0,0.000146,0.001858,0.000203,0.00325,7803254.537,156326778.9,13864043.86,211448448.0,10389256.44,78681656.43,11711447.54,199702294.6,16930726.94,524224099.6,875792225.1,827152614.2,143.2,906.25,18192510.98,235008435.4,25575491.4,411150742.6,0.000396,26472.0,289389.0,7952691.44,33874.85,18.61,53.98,3446.86,91.27,63.58,919033,1769.8,139.7,866.92,29379.7,4181.17,102.2922
230,2021/5/1,15007.0,41463.0,3977.0,57778.025,57858.64141,2871.64698,0.35931,,1176.0,841850,57778.025,3361456.0,30432.0,27800.83,613.115942,353509.23,433667.0,1051913.0,583088.0,57778.025,161149664.9,1345956.0,0.000259,0.00126,0.000139,0.003648,12725710.09,72588408.78,9555571.597,206006254.9,11420966.06,44650340.2,3336614.896,133664839.2,18982581.8,560011497.2,917059434.1,917563417.2,102.12,868.75,24146676.15,117238749.0,12892186.49,339671094.1,0.00054,21595.0,262991.0,5900110.99,,,,,,,841850,,,,29539.3,,
231,2021/5/2,14984.0,38495.0,3966.0,57013.77,56975.71032,2934.0605,0.38266,,1863.0,726950,57013.77,3355744.0,30432.0,27678.04,467.9135135,361694.9,384363.0,1248561.0,816353.0,57013.77,193120622.7,1407752.0,0.000273,0.001575,0.000153,0.002805,13050039.15,91030617.03,9092255.918,132555701.6,10058047.33,42987020.29,3892541.585,105367930.8,21707173.52,605837277.5,910241279.9,943661345.7,84.96,1156.25,23108086.48,134017637.3,12984797.5,237923632.4,0.000775,19255.0,235214.0,4843911.32,,,,,,,726950,,,,29073.9,,
232,2021/5/3,16777.0,48162.0,3718.0,57747.72,58017.1768,3173.30269,0.3981,"1,767.70",1994.0,921846,57747.72,3482592.0,30432.0,28148.83,486.4519774,434713.63,489242.0,1271242.0,769161.0,57747.72,181377576.5,1462600.0,0.000224,0.001901,0.000347,0.003861,14489305.69,110115037.8,24941693.43,248122780.6,13527877.53,128132272.7,18778014.45,234909167.6,22948651.62,593414361.4,928045294.0,963231079.5,110.92,1106.25,28017183.22,238247310.5,43719707.88,483031948.2,0.000512,27150.0,287007.0,6405200.24,34113.23,18.31,53.98,,90.927,64.49,921846,1794.0,139.31,871.74,30500.8,4192.66,103.6942
233,2021/5/4,17515.0,51371.0,4491.0,55167.425,55420.58699,3356.64438,0.49636,"1,797.80",2085.0,968848,55167.425,3213583.0,30432.0,26981.75,478.9116022,418403.68,511500.0,1295533.0,773391.0,55167.425,185383241.7,1336464.0,0.000175,0.001917,0.000569,0.00387,10547951.08,122620823.6,40455920.98,274006738.4,11556958.42,119562413.1,31596946.02,213763533.1,21007402.29,586263451.5,895595273.5,1001911437.0,99.4,1131.25,22104909.49,242183236.7,72052867.0,487770271.5,0.000496,27895.0,300824.0,5483457.34,34133.03,19.48,53.37,,91.275,65.69,968848,1778.2,136.81,879.71,28941.1,4164.66,105.5169
234,2021/5/5,18700.0,50838.0,3954.0,55461.5,55951.59941,3369.74723,0.63564,"1,782.30",2091.0,1007570,55461.5,3079208.0,30432.0,27139.57,548.8407643,327544.83,533420.0,1216037.0,695302.0,55461.5,161475257.3,1347644.0,0.000234,0.001796,0.001122,0.005416,12867172.53,121533051.4,62328394.53,284334978.0,10923436.65,62138109.59,53045976.77,269893170.3,22843896.92,644757727.8,909413571.6,1018355518.0,99.91,981.25,23790609.18,183671161.0,115374371.3,554228148.4,0.000536,27860.0,309774.0,5541248.76,34230.34,19.15,53.62,,91.293,65.63,1007570,1786.5,136.48,884.32,32580.5,4167.59,105.5784
235,2021/5/6,17471.0,47611.0,3690.0,56846.08,57084.222,3493.49515,0.60705,"1,813.20",2015.0,1053851,56846.08,3394927.0,30432.0,27814.3,509.0941176,330287.85,535209.0,1242448.0,691825.0,56846.08,174003650.4,1361765.0,0.000207,0.002789,0.000334,0.0046,9791312.601,114873478.9,18753799.63,258413200.7,11577758.27,172707228.6,15752703.17,215752081.3,21677275.05,594491061.6,934920064.2,1074047471.0,109.52,1062.5,21369070.88,287580707.5,34506502.8,474165282.0,0.000587,27955.0,311380.0,6225811.95,34548.53,18.39,54.13,3441.28,90.936,64.71,1053851,1817.9,137.85,889.67,32591.8,4201.62,104.2615
236,2021/5/7,17097.0,46998.0,3739.0,57003.225,56950.02849,3483.41766,0.61224,"1,836.60",1892.0,1013454,57003.225,3586140.0,30432.0,27891.13,499.7093023,359172.71,521664.0,1195688.0,667984.0,57003.225,176859017.7,1296296.0,0.000219,0.002611,0.000234,0.003994,11884772.78,162758273.8,16316527.85,246683881.8,12083517.75,124510574.4,9559120.296,193081760.3,21343075.91,634146479.2,944259212.3,1131245282.0,104.37,1075.0,23968290.53,287268848.1,25875648.15,439765642.1,0.000554,27155.0,307988.0,5949304.83,34777.76,16.69,54.69,3418.87,90.216,64.9,1013454,1833.5,139.03,899.47,32819.8,4232.6,104.6747
237,2021/5/8,16684.0,45647.0,4035.0,58253.565,58637.14962,3656.23038,0.69185,,1910.0,927274,58253.565,3748547.0,30432.0,28521.93,504.9590643,292077.98,479484.0,1177648.0,641998.0,58253.565,175722091.5,1310903.0,0.000317,0.002655,0.000193,0.00715,13316048.96,135318789.0,10878263.76,334534757.0,12197611.14,78775757.76,4731688.257,242321308.0,22866954.25,696481699.9,970917921.5,1235526830.0,87.22,1068.75,25513660.1,214094546.8,15609952.02,576856065.0,0.000776,23402.0,274691.0,5080955.93,,,,,,,927274,,,,33384.3,,
238,2021/5/9,15150.0,41197.0,3815.0,57813.985,58055.00605,3897.74373,0.54461,,718.0,843544,57813.985,3818769.0,30432.0,28451.57,465.8494624,253543.39,442518.0,1241582.0,760120.0,57813.985,193207977.4,1360895.0,0.000449,0.003218,0.000501,0.008633,13536311.45,79626188.66,19859656.88,319365077.5,14851633.8,123272740.2,11637536.49,226321786.9,21471858.42,652176813.9,971763702.6,1324083133.0,70.03,1162.5,28387945.25,202898928.9,31497193.36,545686864.4,0.001069,22096.0,247866.0,4048645.56,,,,,,,843544,,,,33483.9,,
239,2021/5/10,17204.0,50648.0,4381.0,56913.095,57820.55876,4065.28028,0.50971,"1,840.50",668.0,1017720,56913.095,3912002.0,30432.0,28075.76,478.8333333,265346.23,533964.0,1317509.0,773418.0,56913.095,184802741.0,1374446.0,0.000298,0.00374,0.000348,0.009293,13031194.45,132149139.3,18710660.94,348667315.9,11651217.91,173584120.7,9891668.486,408408835.7,22768817.79,609176106.6,965382750.3,1253203785.0,101.02,1125.0,24682412.36,305733260.1,28602329.43,757076151.6,0.000796,30089.0,303297.0,5749196.63,34742.82,19.66,53.71,3427.99,90.185,64.92,1017720,1839.8,135.52,895.53,31196.7,4188.43,104.7125
240,2021/5/11,15623.0,44259.0,4024.0,55709.375,55926.13765,3992.52913,0.49197,"1,829.10",633.0,1056976,55709.375,3623205.0,30432.0,27475.33,501.1860465,215137.56,555580.0,1250432.0,697883.0,55709.375,176778459.2,1349528.0,0.000368,0.003947,0.000435,0.010051,12509593.37,127329214.9,18417540.49,304301691.6,12143819.28,137511864.6,11020772.46,369655505.4,22559933.27,592941499.4,952561447.1,1172302588.0,81.79,1075.0,24653412.64,264841079.5,29438312.95,673957197.0,0.000892,27627.0,312115.0,4556649.8,34269.16,21.84,53.56,3441.85,90.124,65.28,1056976,1838.1,135.11,902.39,33336.6,4152.1,105.3097
241,2021/5/12,22320.0,71313.0,7345.0,53594.165,56047.88049,4221.51449,0.48387,"1,830.70",686.0,1047187,53594.165,3457610.0,30431.0,26425.46,505.127907,277933.66,561020.0,1266735.0,696479.0,53594.165,175872608.8,1371222.0,0.000247,0.004171,0.000654,0.007994,9881951.076,178863910.7,29179854.64,320112905.4,11883059.01,184069867.5,26971333.83,378488687.0,20211636.07,579212169.0,918858564.0,1088923467.0,76.98,1075.0,21765010.09,362933778.1,56151188.47,698601592.4,0.00069,26830.0,300452.0,4125905.89,33587.66,27.59,52.08,3462.75,90.686,66.08,1047187,1824.8,131.31,904.26,28576.2,4063.04,106.5889
242,2021/5/13,44431.0,138050.0,19302.0,49203.86,49881.70842,3822.47709,0.42019,"1,821.80",1626.0,992727,49203.86,3340556.0,30431.0,24252.01,535.9751553,445375.08,499678.0,1192796.0,648264.0,49203.86,188039107.9,1311555.0,0.000153,0.004065,0.000367,0.006267,8903208.755,285851102.3,24084646.11,435477077.9,10407261.64,222429546.8,21781199.4,348637322.2,17319853.33,623089106.9,845883068.2,1123644840.0,71.87,1006.25,19310470.4,508280649.2,45865845.51,784114400.2,0.000402,28792.0,276472.0,3536366.04,34021.45,23.13,52.01,3429.54,90.735,63.82,992727,1826.1,133.05,884.78,30085.0,4112.5,103.3653
243,2021/5/14,22040.0,65449.0,8102.0,50232.36,50256.87009,3971.48384,0.53281,"1,838.10",1009.0,925558,50232.36,3266855.0,30430.0,24721.75,632.5074627,432710.4,473629.0,1072614.0,561290.0,50232.36,173036154.5,1315543.0,0.000139,0.002849,0.000138,0.006928,6913485.811,157922759.1,8943001.547,404302179.1,8917537.942,169630073.9,6972286.9,393856650.4,15594093.82,609192508.3,865459957.4,1138727699.0,73.25,837.5,15831023.75,327552833.0,15915288.45,798158829.5,0.000365,25156.0,266055.0,3679363.06,34382.13,18.81,52.95,3490.38,90.318,65.37,925558,1840.0,135.98,886.82,31842.2,4173.85,105.3619
244,2021/5/15,17037.0,49830.0,5894.0,48658.115,48934.2265,3903.41088,0.52288,,795.0,800985,48658.115,3207922.0,30430.0,23950.63,716.6910569,402969.16,410919.0,963546.0,530670.0,48658.115,152846467.7,1347771.0,0.000162,0.001729,0.000117,0.003704,6934488.256,90126084.49,7317080.794,223021838.3,8448452.158,72354983.31,3624411.062,124946592.2,13775491.61,620432977.6,842060146.8,1216992723.0,62.46,768.75,15382940.41,162481067.8,10941491.86,347968430.5,0.0004,20343.0,232099.0,3039073.37,,,,,,,800985,,,,29930.1,,
245,2021/5/16,28049.0,84203.0,13321.0,46863.76,47814.04857,3705.88476,0.52107,,491.0,745117,46863.76,3144576.0,30430.0,23114.46,656.6590909,390387.17,385851.0,979399.0,571389.0,46863.76,163408361.7,1371701.0,0.000168,0.00239,0.000333,0.004852,6924250.37,116531019.1,16735237.14,263128353.7,7767197.238,89796951.92,11360067.15,154382943.3,12536331.75,638182024.8,816587090.3,1299153208.0,52.09,825.0,14691447.61,206327971.0,28095304.29,417511297.1,0.000451,19328.0,219435.0,2441327.47,,,,,,,745117,,,,30062.6,,
246,2021/5/17,32662.0,94900.0,13833.0,44398.01,44390.26522,3392.87381,0.49252,"1,853.70",658.0,851818,44398.01,3087487.0,30430.0,21866.06,702.1404959,457862.29,426764.0,965712.0,507775.0,44398.01,154093340.5,1334121.0,0.000102,0.003382,0.000245,0.00713,5165087.962,203233066.7,14593133.69,538852067.6,6296323.572,183957501.2,13542870.2,278035979.3,10676004.02,641908576.7,774944006.1,1517310846.0,76.19,756.25,11461411.53,387190567.8,28136003.88,816888046.9,0.000292,25917.0,250910.0,3382643.09,34327.79,19.72,52.9,3517.62,90.142,66.27,851818,1869.6,134.98,898.46,27950.4,4163.29,107.0142
247,2021/5/18,23119.0,66775.0,7964.0,44064.375,44243.88779,3427.7847,0.4872,"1,866.80",510.0,757470,44064.375,3049449.0,30430.0,21652.21,870.12,372585.87,391541.0,857995.0,417191.0,44064.375,125875359.5,1332186.0,0.000147,0.002427,0.000249,0.006106,6416969.651,102159992.2,13171239.36,282700054.2,5905170.222,98912178.6,7036331.481,224086285.8,11259242.47,642093600.7,775316701.2,1557890393.0,67.16,625.0,12322139.87,201072170.8,20207570.84,506786339.9,0.000334,23052.0,221018.0,2959578.18,34060.66,21.34,53.61,3529.01,89.734,65.49,757470,1870.1,133.9,896.26,28581.7,4127.83,106.0215
248,2021/5/19,42417.0,159510.0,21556.0,36744.77,39147.86381,2825.19764,0.3926,"1,888.50",1190.0,913305,36744.77,3003542.0,30430.0,18007.57,687.408,422439.87,462874.0,1027970.0,503504.0,36744.77,161612309.4,1322285.0,7.6e-05,0.005439,0.000402,0.010852,4297373.619,305224252.1,31023475.02,663612644.5,4751423.27,329634422.1,15800621.49,588895921.5,9106434.15,555645701.5,662420620.9,1448620941.0,122.72,781.25,9048796.889,634858674.2,46824096.51,1252508566.0,0.000258,31056.0,263419.0,4509490.25,33896.04,22.18,53.45,3510.96,90.191,63.36,913305,1883.4,134.37,878.37,20193.8,4115.68,102.8499
249,2021/5/20,26951.0,84086.0,11082.0,38764.64,39865.22571,2693.94574,0.37961,"1,878.30",985.0,851681,38764.64,2968017.0,30430.0,18942.06,777.0892857,484828.49,417590.0,945687.0,445589.0,38764.64,139455022.0,1304127.0,0.000213,0.002816,0.000431,0.007658,15805879.26,116604793.6,16672468.5,333604681.0,8116041.432,203573292.5,32292617.57,530873384.9,17218282.16,480777612.3,683371871.5,1271016354.0,132.48,700.0,23921920.69,320178086.1,48965086.07,864478065.9,0.000245,26705.0,228039.0,5135398.19,34084.15,20.67,53.76,3506.94,89.795,62.05,851681,1883.9,136.94,872.73,23193.7,4159.12,100.9016
250,2021/5/21,27039.0,80887.0,10866.0,37902.435,39161.30312,2625.74811,0.37731,"1,875.90",736.0,856035,37902.435,2938965.0,30430.0,18464.75,777.5363636,367684.57,424163.0,950130.0,442148.0,37902.435,139134371.0,1289615.0,0.000123,0.004456,0.000184,0.010419,5188279.933,132284948.9,9401053.19,272001854.5,5636424.943,243768473.8,6265958.343,609559996.1,16664745.79,332458318.2,671187608.0,889862148.6,131.01,687.5,10824704.88,376053422.7,15667011.53,881561850.7,0.000313,22974.0,226351.0,4965644.6,34207.84,20.15,53.14,3486.56,90.005,63.58,856035,1878.9,136.19,873.58,20180.8,4155.86,102.6641
251,2021/5/22,24060.0,62710.0,7913.0,37064.815,37543.68292,2350.97366,0.34326,,652.0,750238,37064.815,2909018.0,30430.0,18053.76,756.2155172,391379.23,380217.0,920089.0,475029.0,37064.815,144881447.8,1289550.0,9.6e-05,0.003383,0.000337,0.005344,2900263.583,128944590.4,16084067.81,126865856.8,5544502.358,171114329.8,13553287.45,344184995.6,13629548.41,262024045.8,658929795.1,634427287.7,102.38,725.0,8444765.94,300058920.2,29637355.25,471050852.4,0.000307,17580.0,223800.0,3794746.48,,,,,,,750238,,,,19061.4,,
252,2021/5/23,24772.0,77557.0,9868.0,34730.865,35095.16583,2105.03451,0.31577,,1797.0,687109,34730.865,2849548.0,30430.0,16973.81,718.0756303,398611.92,338408.0,966136.0,562899.0,34730.865,149822528.4,1379971.0,0.000137,0.004699,0.000187,0.014917,5543322.779,120356428.3,7937966.846,524270361.3,5503868.032,235995689.3,6379790.586,593100314.3,13249964.43,122798096.9,619036966.4,514833651.6,81.41,743.75,11047190.81,356352117.6,14317757.43,1117370676.0,0.000333,17920.0,194320.0,2827327.52,,,,,,,687109,,,,16963.8,,
253,2021/5/24,9057.0,29391.0,3344.0,37206.335,37105.86571,2365.05479,0.32869,"1,880.20",1716.0,797223,37206.335,2821582.0,30430.0,18191.32,690.2936508,413727.03,408375.0,974827.0,538654.0,37206.335,157862533.9,1345942.0,0.000114,0.003345,0.000303,0.010078,5782662.353,162657246.9,16281425.54,624200468.6,5046452.773,161591960.1,13791027.35,330392388.7,14367438.25,126585967.3,665481772.4,840818631.7,96.8,787.5,10829115.13,324249207.0,30072452.9,954592857.4,0.000302,23312.0,234755.0,3601645.5,34393.98,18.4,53.58,3497.28,89.838,66.05,797223,1886.7,138.61,881.5,20630.3,4197.05,105.6564
254,2021/5/25,,,,38175.995,38419.25736,2611.21859,0.35288,"1,887.00",1374.0,799100,38175.995,2790994.0,30430.0,18670.74,703.9756098,374146.55,415797.0,975706.0,532955.0,38175.995,153547467.0,1359462.0,0.000133,0.001914,0.000287,0.004705,4498511.405,74518994.33,14336438.16,171987899.0,7113989.756,92700889.55,10711627.78,239034974.2,12119966.66,109492116.2,686437414.2,791946126.7,85.82,768.75,11612501.16,167219883.9,25048065.94,411022873.2,0.000336,22772.0,233644.0,3276192.55,34312.46,18.84,54.11,3581.34,89.628,66.07,799100,1900.5,138.65,879.38,20507.1,4188.13,105.7694
255,2021/5/26,,,,39355.31,39304.82472,2795.91592,0.35044,"1,899.80",1173.0,793257,39355.31,2764016.0,30430.0,19231.54,698.3934426,379031.37,402573.0,942875.0,489187.0,39355.31,154177497.8,1300155.0,0.000114,0.003277,0.000245,0.005229,4552718.623,195006289.2,12333210.88,215088543.0,5344742.613,90664072.31,9088582.317,242792428.2,11709414.37,215751996.7,710881685.6,784426551.7,77.85,762.5,9897461.236,285670361.5,21421793.2,457880971.2,0.000343,21746.0,230753.0,3063679.37,34323.05,17.36,54.51,3593.36,90.03,66.21,793257,1903.8,138.64,881.55,22122.0,4195.99,106.3007
256,2021/5/27,0.0,1.0,0.0,38810.395,38851.87522,2770.27722,0.33851,"1,891.50",1033.0,747013,38810.395,2735054.0,30430.0,18936.53,727.5555556,359512.05,382085.0,865305.0,430986.0,38810.395,149709257.5,1262394.0,0.000121,0.002597,0.000162,0.004685,3949647.787,102092128.8,7262652.764,194366736.0,5162033.534,98904583.68,5299383.992,165879236.5,10194751.25,218362202.2,702979030.1,807014606.6,66.11,731.25,9111681.321,200996712.5,12562036.76,360245972.5,0.000369,20029.0,214035.0,2565940.35,34464.64,16.74,54.52,3608.85,89.959,66.85,747013,1898.5,137.91,893.05,21177.8,4200.88,106.7925
257,2021/5/28,3.0,3.0,0.0,36806.68,36666.17796,2557.35665,0.31915,"1,900.00",1086.0,766178,36806.68,2690410.0,30430.0,17978.34,741.1596639,488435.68,387969.0,971076.0,539980.0,36806.68,149497859.1,1343872.0,8.1e-05,0.001687,0.000158,0.003985,4222328.479,80996064.31,10321220.5,268642659.9,4447045.948,98213179.64,6440725.916,155134889.0,9486344.887,193004713.5,670653616.7,897206880.3,69.54,743.75,8669374.427,179209243.9,16761946.42,423777549.0,0.000257,20724.0,218311.0,2559354.99,34529.45,16.76,54.87,3600.78,89.993,66.32,766178,1905.3,138.4,892.34,19277.5,4204.11,106.2537
258,2021/5/29,,,,35486.58,35301.0492,2402.26093,0.30308,,1066.0,670445,35486.58,2664406.0,30430.0,17363.05,752.9482759,364850.81,347626.0,873487.0,497572.0,35486.58,144283273.9,1322726.0,9e-05,0.002161,0.000112,0.005093,1893409.981,102566907.8,4976805.046,143642279.7,4754970.108,52703106.11,3083845.648,224129636.1,6404883.778,241559663.0,648524131.1,792006693.6,47.42,725.0,6648380.089,155270013.9,8060650.694,367771915.9,0.000356,15473.0,198332.0,1682643.19,,,,,,,670445,,,,18265.0,,
259,2021/5/30,1.0,1.0,0.0,34941.135,35514.20384,2381.64015,0.30234,,2136.0,595053,34941.135,2611264.0,30430.0,17212.92,596.4375,210381.47,308520.0,997986.0,647149.0,34941.135,152415992.6,1499183.0,0.000268,0.002563,0.000131,0.006365,5908844.694,66907410.73,3409180.315,97706007.61,4316477.266,31566419.56,1631649.702,145908926.3,7875699.645,274726333.9,640322421.5,730460152.5,36.61,900.0,10225321.96,98473830.29,5040830.017,243614933.9,0.000831,13410.0,179795.0,1279353.08,,,,,,66.59,595053,1906.75,,,19128.7,,
260,2021/5/31,,,,35857.83,36175.83457,2502.24833,0.30899,"1,900.00",1997.0,753699,35857.83,2581867.0,30430.0,17704.49,603.964539,178374.69,382351.0,983731.0,579674.0,35857.83,152948831.7,1440666.0,0.000246,0.003306,0.000375,0.005361,5009619.545,77164987.32,9547886.664,97928567.51,4851418.652,58451423.0,5819787.534,119682329.3,8018121.599,291720347.6,660827673.8,715496199.0,45.49,881.25,9861038.197,135616410.3,15367674.2,217610896.9,0.000782,18428.0,226469.0,1631057.66,,,,3615.48,89.993,66.96,753699,1911.15,,,20967.6,,
261,2021/6/1,0.0,1.0,0.0,36821.855,36628.51552,2615.13685,0.3303,"1,899.40",1935.0,766429,36821.855,2558139.0,30430.0,18178.83,609.035461,234050.8,404739.0,921569.0,510440.0,36821.855,148430297.2,1365650.0,0.000206,0.001278,0.000198,0.004363,5792484.336,28896299.2,7058772.304,126810896.5,5499456.631,40830055.29,3705673.965,111555710.4,8577186.543,270467134.5,681940380.5,740775335.4,47.28,887.5,11291940.97,69726354.48,10764446.27,238366606.8,0.000595,19409.0,234561.0,1740794.99,34575.31,17.9,56.0,3624.71,89.819,67.72,766429,1905.0,137.72,904.21,20374.6,4202.04,108.5337
262,2021/6/2,0.0,3.0,0.0,37080.26,37285.36948,2692.96722,0.39962,"1,902.80",1907.0,826750,37080.26,2519316.0,30430.0,18349.12,511.8975904,170653.86,429881.0,1088205.0,640694.0,37080.26,175996588.7,1291096.0,0.000254,0.002553,0.00025,0.005769,5588860.74,67468529.47,6871518.653,115929713.1,5185603.364,42055379.35,3915845.779,132304325.0,8940038.677,296194591.7,689639522.8,729593092.7,51.13,1037.5,10774464.1,109523908.8,10787364.43,248234038.1,0.0009,19187.0,250589.0,1896028.52,34600.38,17.48,56.09,3597.14,89.901,68.83,826750,1909.9,138.67,907.53,21330.9,4208.12,109.9511
263,2021/6/3,1.0,3.0,0.0,38341.19,38534.99013,2798.31255,0.41206,"1,866.60",1906.0,863163,38341.19,2494888.0,30430.0,18975.48,591.4557823,183441.24,442557.0,1021654.0,591228.0,38341.19,155954813.5,1293653.0,0.000324,0.001512,0.000289,0.00502,10098831.05,44312980.99,7878345.348,118153883.3,5218056.262,26849127.48,5762246.303,119173979.8,14107264.21,316195929.6,715168595.1,744127884.1,49.88,918.75,15316887.31,71162108.48,13640591.65,237327863.1,0.000751,19307.0,255621.0,1912482.13,34577.04,18.04,55.49,3584.21,90.501,68.81,863163,1873.3,137.38,896.16,22449.5,4192.85,109.8062
264,2021/6/4,0.0,9.0,3.0,37445.26,37123.65425,2684.98681,0.37552,"1,890.60",2068.0,800157,37445.26,2476231.0,30430.0,18527.66,666.1450382,162784.68,416203.0,921892.0,521243.0,37445.26,136385285.3,1290167.0,0.000265,0.002057,0.000556,0.009898,4797786.414,45360402.11,12744233.62,140875227.5,5380726.717,33071385.53,8425651.602,234234994.3,13343359.4,327143892.2,702841855.1,640975450.0,42.34,818.75,10178513.13,78431787.65,21169885.22,375110221.8,0.000796,17955.0,236672.0,1585483.41,34756.39,16.42,55.99,3591.84,90.133,69.62,800157,1892.0,140.02,908.66,20898.8,4229.89,110.9309
265,2021/6/5,1.0,2.0,0.0,36378.96,36626.89246,2691.99594,0.37896,,1853.0,683999,36378.96,2459046.0,30430.0,17988.84,657.5877863,143080.02,342556.0,779545.0,423045.0,36378.96,136700992.0,1083916.0,0.000366,0.002937,0.000263,0.005874,5019031.368,23469829.46,4730559.418,82591752.45,5377496.82,59144155.23,2637829.61,81266253.07,12743674.81,289137116.3,684946270.2,632360016.3,29.64,818.75,10396528.19,82613984.69,7368389.028,163858005.5,0.00107,13987.0,194580.0,1078303.45,,,,,,,683999,,,,20338.5,,
